,SalesAgentEmailID,ContactEmailID,sentiment_scores,Product,year_month,Close_Value,month,year,lag_1,lag_2,lag_3,lag_4,lag_(-1),lag_(-2),lag_(-3),lag_(-4),rolling_avg,rolling_min,rolling_max
2981,7,64,4.020408163265306,1,2018-11-01,574,11,2018,572.0,571.0,562.0,553.0,576.0,624.0,651.0,981.0,566.4,553.0,574.0
2982,27,78,4.670731707317073,1,2018-11-01,576,11,2018,574.0,572.0,571.0,562.0,624.0,651.0,981.0,997.0,571.0,562.0,576.0
2983,26,23,4.99009900990099,1,2018-11-01,624,11,2018,576.0,574.0,572.0,571.0,651.0,981.0,997.0,1013.0,583.4,571.0,624.0
2984,26,55,2.8269230769230766,1,2018-11-01,651,11,2018,624.0,576.0,574.0,572.0,981.0,997.0,1013.0,1020.0,599.4,572.0,651.0
2985,17,49,4.338028169014085,2,2018-11-01,981,11,2018,651.0,624.0,576.0,574.0,997.0,1013.0,1020.0,1022.0,681.2,574.0,981.0
2986,15,2,4.563025210084033,2,2018-11-01,997,11,2018,981.0,651.0,624.0,576.0,1013.0,1020.0,1022.0,1030.0,765.8,576.0,997.0
2987,6,18,3.6628571428571433,2,2018-11-01,1013,11,2018,997.0,981.0,651.0,624.0,1020.0,1022.0,1030.0,1039.0,853.2,624.0,1013.0
2988,21,42,2.9349593495934965,2,2018-11-01,1020,11,2018,1013.0,997.0,981.0,651.0,1022.0,1030.0,1039.0,1054.0,932.4,651.0,1020.0
2989,27,11,3.689189189189189,2,2018-11-01,1022,11,2018,1020.0,1013.0,997.0,981.0,1030.0,1039.0,1054.0,1056.0,1006.6,981.0,1022.0
2990,19,23,4.584415584415584,2,2018-11-01,1030,11,2018,1022.0,1020.0,1013.0,997.0,1039.0,1054.0,1056.0,1083.0,1016.4,997.0,1030.0
2991,2,25,3.6176470588235294,2,2018-11-01,1039,11,2018,1030.0,1022.0,1020.0,1013.0,1054.0,1056.0,1083.0,1169.0,1024.8,1013.0,1039.0
2992,15,68,4.3419354838709685,2,2018-11-01,1054,11,2018,1039.0,1030.0,1022.0,1020.0,1056.0,1083.0,1169.0,1176.0,1033.0,1020.0,1054.0
2993,12,71,3.7382550335570466,2,2018-11-01,1056,11,2018,1054.0,1039.0,1030.0,1022.0,1083.0,1169.0,1176.0,1184.0,1040.2,1022.0,1056.0
2994,25,59,3.963302752293578,2,2018-11-01,1083,11,2018,1056.0,1054.0,1039.0,1030.0,1169.0,1176.0,1184.0,1192.0,1052.4,1030.0,1083.0
2995,17,23,2.988095238095238,2,2018-11-01,1169,11,2018,1083.0,1056.0,1054.0,1039.0,1176.0,1184.0,1192.0,1284.0,1080.2,1039.0,1169.0
2996,26,8,3.949685534591195,2,2018-11-01,1176,11,2018,1169.0,1083.0,1056.0,1054.0,1184.0,1192.0,1284.0,2811.0,1107.6,1054.0,1176.0
2997,13,20,3.991304347826087,2,2018-11-01,1184,11,2018,1176.0,1169.0,1083.0,1056.0,1192.0,1284.0,2811.0,2915.0,1133.6,1056.0,1184.0
2998,17,14,3.3294117647058825,2,2018-11-01,1192,11,2018,1184.0,1176.0,1169.0,1083.0,1284.0,2811.0,2915.0,3040.0,1160.8,1083.0,1192.0
2999,22,1,4.044444444444443,2,2018-11-01,1284,11,2018,1192.0,1184.0,1176.0,1169.0,2811.0,2915.0,3040.0,3205.0,1201.0,1169.0,1284.0
3000,11,75,3.208333333333333,5,2018-11-01,2811,11,2018,1284.0,1192.0,1184.0,1176.0,2915.0,3040.0,3205.0,3313.0,1529.4,1176.0,2811.0
3001,3,20,3.7313432835820897,5,2018-11-01,2915,11,2018,2811.0,1284.0,1192.0,1184.0,3040.0,3205.0,3313.0,3428.0,1877.2,1184.0,2915.0
3002,16,42,3.79054054054054,5,2018-11-01,3040,11,2018,2915.0,2811.0,1284.0,1192.0,3205.0,3313.0,3428.0,3626.0,2248.4,1192.0,3040.0
3003,26,30,4.257731958762887,5,2018-11-01,3205,11,2018,3040.0,2915.0,2811.0,1284.0,3313.0,3428.0,3626.0,3668.0,2651.0,1284.0,3205.0
3004,7,1,3.78,5,2018-11-01,3313,11,2018,3205.0,3040.0,2915.0,2811.0,3428.0,3626.0,3668.0,3689.0,3056.8,2811.0,3313.0
3005,25,42,3.515625,5,2018-11-01,3428,11,2018,3313.0,3205.0,3040.0,2915.0,3626.0,3668.0,3689.0,3893.0,3180.2,2915.0,3428.0
3006,0,15,4.275229357798165,5,2018-11-01,3626,11,2018,3428.0,3313.0,3205.0,3040.0,3668.0,3689.0,3893.0,3957.0,3322.4,3040.0,3626.0
3007,3,82,3.9137931034482767,5,2018-11-01,3668,11,2018,3626.0,3428.0,3313.0,3205.0,3689.0,3893.0,3957.0,4080.0,3448.0,3205.0,3668.0
3008,11,2,4.129032258064516,5,2018-11-01,3689,11,2018,3668.0,3626.0,3428.0,3313.0,3893.0,3957.0,4080.0,4152.0,3544.8,3313.0,3689.0
3009,15,41,3.995594713656388,4,2018-11-01,3893,11,2018,3689.0,3668.0,3626.0,3428.0,3957.0,4080.0,4152.0,4201.0,3660.8,3428.0,3893.0
3010,18,69,4.126436781609195,5,2018-11-01,3957,11,2018,3893.0,3689.0,3668.0,3626.0,4080.0,4152.0,4201.0,4527.0,3766.6,3626.0,3957.0
3011,23,3,4.041666666666667,5,2018-11-01,4080,11,2018,3957.0,3893.0,3689.0,3668.0,4152.0,4201.0,4527.0,4529.0,3857.4,3668.0,4080.0
3012,7,47,4.229166666666667,4,2018-11-01,4152,11,2018,4080.0,3957.0,3893.0,3689.0,4201.0,4527.0,4529.0,4580.0,3954.2,3689.0,4152.0
3013,6,69,4.183783783783784,4,2018-11-01,4201,11,2018,4152.0,4080.0,3957.0,3893.0,4527.0,4529.0,4580.0,4620.0,4056.6,3893.0,4201.0
3014,12,30,4.25531914893617,3,2018-11-01,4527,11,2018,4201.0,4152.0,4080.0,3957.0,4529.0,4580.0,4620.0,4659.0,4183.4,3957.0,4527.0
3015,2,58,4.034883720930233,4,2018-11-01,4529,11,2018,4527.0,4201.0,4152.0,4080.0,4580.0,4620.0,4659.0,4773.0,4297.8,4080.0,4529.0
3016,26,26,3.8,4,2018-11-01,4580,11,2018,4529.0,4527.0,4201.0,4152.0,4620.0,4659.0,4773.0,4869.0,4397.8,4152.0,4580.0
3017,24,19,5.357142857142857,4,2018-11-01,4620,11,2018,4580.0,4529.0,4527.0,4201.0,4659.0,4773.0,4869.0,4902.0,4491.4,4201.0,4620.0
3018,20,38,2.581081081081081,3,2018-11-01,4659,11,2018,4620.0,4580.0,4529.0,4527.0,4773.0,4869.0,4902.0,4929.0,4583.0,4527.0,4659.0
3019,14,71,3.602409638554217,3,2018-11-01,4773,11,2018,4659.0,4620.0,4580.0,4529.0,4869.0,4902.0,4929.0,5015.0,4632.2,4529.0,4773.0
3020,15,27,3.532934131736527,4,2018-11-01,4869,11,2018,4773.0,4659.0,4620.0,4580.0,4902.0,4929.0,5015.0,5087.0,4700.2,4580.0,4869.0
3021,13,52,4.549180327868854,4,2018-11-01,4902,11,2018,4869.0,4773.0,4659.0,4620.0,4929.0,5015.0,5087.0,5100.0,4764.6,4620.0,4902.0
3022,13,83,3.5663716814159288,4,2018-11-01,4929,11,2018,4902.0,4869.0,4773.0,4659.0,5015.0,5087.0,5100.0,5106.0,4826.4,4659.0,4929.0
3023,18,82,4.318181818181818,3,2018-11-01,5015,11,2018,4929.0,4902.0,4869.0,4773.0,5087.0,5100.0,5106.0,5113.0,4897.6,4773.0,5015.0
3024,0,37,4.040322580645161,3,2018-11-01,5087,11,2018,5015.0,4929.0,4902.0,4869.0,5100.0,5106.0,5113.0,5127.0,4960.4,4869.0,5087.0
3025,7,12,2.985074626865672,4,2018-11-01,5100,11,2018,5087.0,5015.0,4929.0,4902.0,5106.0,5113.0,5127.0,5203.0,5006.6,4902.0,5100.0
3026,28,64,5.3125,4,2018-11-01,5106,11,2018,5100.0,5087.0,5015.0,4929.0,5113.0,5127.0,5203.0,5205.0,5047.4,4929.0,5106.0
3027,6,15,3.347368421052632,4,2018-11-01,5113,11,2018,5106.0,5100.0,5087.0,5015.0,5127.0,5203.0,5205.0,5301.0,5084.2,5015.0,5113.0
3028,28,46,2.84375,4,2018-11-01,5127,11,2018,5113.0,5106.0,5100.0,5087.0,5203.0,5205.0,5301.0,5357.0,5106.6,5087.0,5127.0
3029,13,72,3.4791666666666665,3,2018-11-01,5203,11,2018,5127.0,5113.0,5106.0,5100.0,5205.0,5301.0,5357.0,5421.0,5129.8,5100.0,5203.0
3030,4,0,3.391304347826087,4,2018-11-01,5205,11,2018,5203.0,5127.0,5113.0,5106.0,5301.0,5357.0,5421.0,5855.0,5150.8,5106.0,5205.0
3031,1,43,3.633802816901409,4,2018-11-01,5301,11,2018,5205.0,5203.0,5127.0,5113.0,5357.0,5421.0,5855.0,5916.0,5189.8,5113.0,5301.0
3032,6,35,4.725609756097562,4,2018-11-01,5357,11,2018,5301.0,5205.0,5203.0,5127.0,5421.0,5855.0,5916.0,6155.0,5238.6,5127.0,5357.0
3033,6,15,3.347368421052632,3,2018-11-01,5421,11,2018,5357.0,5301.0,5205.0,5203.0,5855.0,5916.0,6155.0,47.0,5297.4,5203.0,5421.0
3034,27,0,4.9344262295081975,3,2018-11-01,5855,11,2018,5421.0,5357.0,5301.0,5205.0,5916.0,6155.0,47.0,48.0,5427.8,5205.0,5855.0
3035,18,13,3.316666666666667,3,2018-11-01,5916,11,2018,5855.0,5421.0,5357.0,5301.0,6155.0,47.0,48.0,49.0,5570.0,5301.0,5916.0
3036,24,58,2.7462686567164183,3,2018-11-01,6155,11,2018,5916.0,5855.0,5421.0,5357.0,47.0,48.0,49.0,49.0,5740.8,5357.0,6155.0
3037,24,19,5.357142857142857,6,2018-12-01,47,12,2018,6155.0,5916.0,5855.0,5421.0,48.0,49.0,49.0,51.0,4678.8,47.0,6155.0
3038,27,12,4.195876288659794,6,2018-12-01,48,12,2018,47.0,6155.0,5916.0,5855.0,49.0,49.0,51.0,52.0,3604.2,47.0,6155.0
3039,10,37,3.6095238095238096,6,2018-12-01,49,12,2018,48.0,47.0,6155.0,5916.0,49.0,51.0,52.0,53.0,2443.0,47.0,6155.0
3040,22,50,3.603448275862069,6,2018-12-01,49,12,2018,49.0,48.0,47.0,6155.0,51.0,52.0,53.0,53.0,1269.6,47.0,6155.0
3041,10,82,4.297872340425532,6,2018-12-01,51,12,2018,49.0,49.0,48.0,47.0,52.0,53.0,53.0,54.0,48.8,47.0,51.0
3042,29,74,3.220779220779221,6,2018-12-01,52,12,2018,51.0,49.0,49.0,48.0,53.0,53.0,54.0,55.0,49.8,48.0,52.0
3043,8,30,3.591549295774648,6,2018-12-01,53,12,2018,52.0,51.0,49.0,49.0,53.0,54.0,55.0,58.0,50.8,49.0,53.0
3044,27,64,4.986486486486488,6,2018-12-01,53,12,2018,53.0,52.0,51.0,49.0,54.0,55.0,58.0,58.0,51.6,49.0,53.0
3045,21,40,3.7875,6,2018-12-01,54,12,2018,53.0,53.0,52.0,51.0,55.0,58.0,58.0,59.0,52.6,51.0,54.0
3046,26,51,4.9753086419753085,6,2018-12-01,55,12,2018,54.0,53.0,53.0,52.0,58.0,58.0,59.0,60.0,53.4,52.0,55.0
3047,24,41,3.918604651162792,6,2018-12-01,58,12,2018,55.0,54.0,53.0,53.0,58.0,59.0,60.0,60.0,54.6,53.0,58.0
3048,25,33,4.566666666666666,6,2018-12-01,58,12,2018,58.0,55.0,54.0,53.0,59.0,60.0,60.0,60.0,55.6,53.0,58.0
3049,20,38,2.581081081081081,6,2018-12-01,59,12,2018,58.0,58.0,55.0,54.0,60.0,60.0,60.0,61.0,56.8,54.0,59.0
3050,6,4,3.5772727272727267,6,2018-12-01,60,12,2018,59.0,58.0,58.0,55.0,60.0,60.0,61.0,64.0,58.0,55.0,60.0
3051,25,20,3.736842105263158,6,2018-12-01,60,12,2018,60.0,59.0,58.0,58.0,60.0,61.0,64.0,455.0,59.0,58.0,60.0
3052,2,53,3.2784810126582284,6,2018-12-01,60,12,2018,60.0,60.0,59.0,58.0,61.0,64.0,455.0,465.0,59.4,58.0,60.0
3053,27,28,4.791044776119403,6,2018-12-01,61,12,2018,60.0,60.0,60.0,59.0,64.0,455.0,465.0,487.0,60.0,59.0,61.0
3054,6,10,3.98,6,2018-12-01,64,12,2018,61.0,60.0,60.0,60.0,455.0,465.0,487.0,491.0,61.0,60.0,64.0
3055,20,38,2.581081081081081,1,2018-12-01,455,12,2018,64.0,61.0,60.0,60.0,465.0,487.0,491.0,491.0,140.0,60.0,455.0
3056,20,36,4.472972972972973,1,2018-12-01,465,12,2018,455.0,64.0,61.0,60.0,487.0,491.0,491.0,503.0,221.0,60.0,465.0
3057,16,10,2.8043478260869565,1,2018-12-01,487,12,2018,465.0,455.0,64.0,61.0,491.0,491.0,503.0,507.0,306.4,61.0,487.0
3058,27,7,3.4683544303797467,1,2018-12-01,491,12,2018,487.0,465.0,455.0,64.0,491.0,503.0,507.0,512.0,392.4,64.0,491.0
3059,26,14,3.932773109243697,1,2018-12-01,491,12,2018,491.0,487.0,465.0,455.0,503.0,507.0,512.0,518.0,477.8,455.0,491.0
3060,10,6,4.14,1,2018-12-01,503,12,2018,491.0,491.0,487.0,465.0,507.0,512.0,518.0,522.0,487.4,465.0,503.0
3061,16,26,3.8253968253968256,1,2018-12-01,507,12,2018,503.0,491.0,491.0,487.0,512.0,518.0,522.0,525.0,495.8,487.0,507.0
3062,22,67,3.177419354838709,1,2018-12-01,512,12,2018,507.0,503.0,491.0,491.0,518.0,522.0,525.0,531.0,500.8,491.0,512.0
3063,14,71,3.602409638554217,1,2018-12-01,518,12,2018,512.0,507.0,503.0,491.0,522.0,525.0,531.0,537.0,506.2,491.0,518.0
3064,10,20,3.09278350515464,1,2018-12-01,522,12,2018,518.0,512.0,507.0,503.0,525.0,531.0,537.0,537.0,512.4,503.0,522.0
3065,13,83,3.5663716814159288,1,2018-12-01,525,12,2018,522.0,518.0,512.0,507.0,531.0,537.0,537.0,549.0,516.8,507.0,525.0
3066,13,42,3.684684684684685,1,2018-12-01,531,12,2018,525.0,522.0,518.0,512.0,537.0,537.0,549.0,550.0,521.6,512.0,531.0
3067,16,38,4.2627118644067785,1,2018-12-01,537,12,2018,531.0,525.0,522.0,518.0,537.0,549.0,550.0,554.0,526.6,518.0,537.0
3068,6,20,3.611111111111111,1,2018-12-01,537,12,2018,537.0,531.0,525.0,522.0,549.0,550.0,554.0,556.0,530.4,522.0,537.0
3069,20,21,3.6075949367088618,1,2018-12-01,549,12,2018,537.0,537.0,531.0,525.0,550.0,554.0,556.0,562.0,535.8,525.0,549.0
3070,4,70,3.7196261682242993,1,2018-12-01,550,12,2018,549.0,537.0,537.0,531.0,554.0,556.0,562.0,567.0,540.8,531.0,550.0
3071,21,18,3.4909090909090907,1,2018-12-01,554,12,2018,550.0,549.0,537.0,537.0,556.0,562.0,567.0,579.0,545.4,537.0,554.0
3072,29,22,4.0,1,2018-12-01,556,12,2018,554.0,550.0,549.0,537.0,562.0,567.0,579.0,580.0,549.2,537.0,556.0
3073,20,24,3.693548387096774,1,2018-12-01,562,12,2018,556.0,554.0,550.0,549.0,567.0,579.0,580.0,584.0,554.2,549.0,562.0
3074,16,9,4.7190082644628095,1,2018-12-01,567,12,2018,562.0,556.0,554.0,550.0,579.0,580.0,584.0,585.0,557.8,550.0,567.0
3075,9,28,3.6190476190476177,1,2018-12-01,579,12,2018,567.0,562.0,556.0,554.0,580.0,584.0,585.0,630.0,563.6,554.0,579.0
3076,2,80,3.5853658536585367,1,2018-12-01,580,12,2018,579.0,567.0,562.0,556.0,584.0,585.0,630.0,655.0,568.8,556.0,580.0
3077,8,34,2.9090909090909087,1,2018-12-01,584,12,2018,580.0,579.0,567.0,562.0,585.0,630.0,655.0,788.0,574.4,562.0,584.0
3078,13,24,3.109756097560976,1,2018-12-01,585,12,2018,584.0,580.0,579.0,567.0,630.0,655.0,788.0,805.0,579.0,567.0,585.0
3079,4,54,4.864864864864865,1,2018-12-01,630,12,2018,585.0,584.0,580.0,579.0,655.0,788.0,805.0,946.0,591.6,579.0,630.0
3080,29,35,2.8908045977011496,1,2018-12-01,655,12,2018,630.0,585.0,584.0,580.0,788.0,805.0,946.0,950.0,606.8,580.0,655.0
3081,17,81,3.767676767676768,2,2018-12-01,788,12,2018,655.0,630.0,585.0,584.0,805.0,946.0,950.0,1025.0,648.4,584.0,788.0
3082,19,14,4.050847457627119,2,2018-12-01,805,12,2018,788.0,655.0,630.0,585.0,946.0,950.0,1025.0,1035.0,692.6,585.0,805.0
3083,16,13,3.4642857142857144,2,2018-12-01,946,12,2018,805.0,788.0,655.0,630.0,950.0,1025.0,1035.0,1040.0,764.8,630.0,946.0
3084,9,41,2.6506024096385543,2,2018-12-01,950,12,2018,946.0,805.0,788.0,655.0,1025.0,1035.0,1040.0,1046.0,828.8,655.0,950.0
3085,19,49,4.753846153846154,2,2018-12-01,1025,12,2018,950.0,946.0,805.0,788.0,1035.0,1040.0,1046.0,1055.0,902.8,788.0,1025.0
3086,19,68,4.012987012987013,2,2018-12-01,1035,12,2018,1025.0,950.0,946.0,805.0,1040.0,1046.0,1055.0,1062.0,952.2,805.0,1035.0
3087,13,83,3.5663716814159288,2,2018-12-01,1040,12,2018,1035.0,1025.0,950.0,946.0,1046.0,1055.0,1062.0,1084.0,999.2,946.0,1040.0
3088,4,50,3.395833333333333,2,2018-12-01,1046,12,2018,1040.0,1035.0,1025.0,950.0,1055.0,1062.0,1084.0,1108.0,1019.2,950.0,1046.0
3089,6,10,3.98,2,2018-12-01,1055,12,2018,1046.0,1040.0,1035.0,1025.0,1062.0,1084.0,1108.0,1157.0,1040.2,1025.0,1055.0
3090,9,43,4.809523809523808,2,2018-12-01,1062,12,2018,1055.0,1046.0,1040.0,1035.0,1084.0,1108.0,1157.0,1160.0,1047.6,1035.0,1062.0
3091,29,8,3.289156626506024,2,2018-12-01,1084,12,2018,1062.0,1055.0,1046.0,1040.0,1108.0,1157.0,1160.0,1176.0,1057.4,1040.0,1084.0
3092,29,49,3.185185185185185,2,2018-12-01,1108,12,2018,1084.0,1062.0,1055.0,1046.0,1157.0,1160.0,1176.0,1179.0,1071.0,1046.0,1108.0
3093,11,71,4.398058252427185,2,2018-12-01,1157,12,2018,1108.0,1084.0,1062.0,1055.0,1160.0,1176.0,1179.0,1240.0,1093.2,1055.0,1157.0
3094,6,18,3.6628571428571433,2,2018-12-01,1160,12,2018,1157.0,1108.0,1084.0,1062.0,1176.0,1179.0,1240.0,2918.0,1114.2,1062.0,1160.0
3095,2,67,4.440366972477063,2,2018-12-01,1176,12,2018,1160.0,1157.0,1108.0,1084.0,1179.0,1240.0,2918.0,3207.0,1137.0,1084.0,1176.0
3096,6,37,4.065359477124183,2,2018-12-01,1179,12,2018,1176.0,1160.0,1157.0,1108.0,1240.0,2918.0,3207.0,3228.0,1156.0,1108.0,1179.0
3097,18,38,4.164179104477612,2,2018-12-01,1240,12,2018,1179.0,1176.0,1160.0,1157.0,2918.0,3207.0,3228.0,3233.0,1182.4,1157.0,1240.0
3098,11,23,3.5873015873015874,5,2018-12-01,2918,12,2018,1240.0,1179.0,1176.0,1160.0,3207.0,3228.0,3233.0,3273.0,1534.6,1160.0,2918.0
3099,10,59,3.8090909090909086,5,2018-12-01,3207,12,2018,2918.0,1240.0,1179.0,1176.0,3228.0,3233.0,3273.0,3275.0,1944.0,1176.0,3207.0
3100,6,38,3.532934131736527,5,2018-12-01,3228,12,2018,3207.0,2918.0,1240.0,1179.0,3233.0,3273.0,3275.0,3371.0,2354.4,1179.0,3228.0
3101,7,53,4.886363636363637,5,2018-12-01,3233,12,2018,3228.0,3207.0,2918.0,1240.0,3273.0,3275.0,3371.0,3452.0,2765.2,1240.0,3233.0
3102,22,77,3.6263736263736255,5,2018-12-01,3273,12,2018,3233.0,3228.0,3207.0,2918.0,3275.0,3371.0,3452.0,3490.0,3171.8,2918.0,3273.0
3103,23,14,3.260869565217391,5,2018-12-01,3275,12,2018,3273.0,3233.0,3228.0,3207.0,3371.0,3452.0,3490.0,3568.0,3243.2,3207.0,3275.0
3104,2,77,3.8,5,2018-12-01,3371,12,2018,3275.0,3273.0,3233.0,3228.0,3452.0,3490.0,3568.0,3624.0,3276.0,3228.0,3371.0
3105,19,29,3.2222222222222223,5,2018-12-01,3452,12,2018,3371.0,3275.0,3273.0,3233.0,3490.0,3568.0,3624.0,3684.0,3320.8,3233.0,3452.0
3106,6,33,4.127853881278539,5,2018-12-01,3490,12,2018,3452.0,3371.0,3275.0,3273.0,3568.0,3624.0,3684.0,3763.0,3372.2,3273.0,3490.0
3107,24,25,3.575757575757576,5,2018-12-01,3568,12,2018,3490.0,3452.0,3371.0,3275.0,3624.0,3684.0,3763.0,3779.0,3431.2,3275.0,3568.0
3108,11,27,3.701298701298701,5,2018-12-01,3624,12,2018,3568.0,3490.0,3452.0,3371.0,3684.0,3763.0,3779.0,4335.0,3501.0,3371.0,3624.0
3109,3,83,4.473684210526316,5,2018-12-01,3684,12,2018,3624.0,3568.0,3490.0,3452.0,3763.0,3779.0,4335.0,4391.0,3563.6,3452.0,3684.0
3110,11,30,4.018518518518518,5,2018-12-01,3763,12,2018,3684.0,3624.0,3568.0,3490.0,3779.0,4335.0,4391.0,4458.0,3625.8,3490.0,3763.0
3111,26,62,3.8067226890756296,5,2018-12-01,3779,12,2018,3763.0,3684.0,3624.0,3568.0,4335.0,4391.0,4458.0,4520.0,3683.6,3568.0,3779.0
3112,12,71,3.7382550335570466,4,2018-12-01,4335,12,2018,3779.0,3763.0,3684.0,3624.0,4391.0,4458.0,4520.0,4525.0,3837.0,3624.0,4335.0
3113,3,83,4.473684210526316,3,2018-12-01,4391,12,2018,4335.0,3779.0,3763.0,3684.0,4458.0,4520.0,4525.0,4603.0,3990.4,3684.0,4391.0
3114,10,31,2.8979591836734686,4,2018-12-01,4458,12,2018,4391.0,4335.0,3779.0,3763.0,4520.0,4525.0,4603.0,4635.0,4145.2,3763.0,4458.0
3115,4,28,4.3442622950819665,3,2018-12-01,4520,12,2018,4458.0,4391.0,4335.0,3779.0,4525.0,4603.0,4635.0,4653.0,4296.6,3779.0,4520.0
3116,4,56,3.683544303797469,4,2018-12-01,4525,12,2018,4520.0,4458.0,4391.0,4335.0,4603.0,4635.0,4653.0,4727.0,4445.8,4335.0,4525.0
3117,0,9,4.115151515151515,3,2018-12-01,4603,12,2018,4525.0,4520.0,4458.0,4391.0,4635.0,4653.0,4727.0,4744.0,4499.4,4391.0,4603.0
3118,6,31,4.704545454545454,4,2018-12-01,4635,12,2018,4603.0,4525.0,4520.0,4458.0,4653.0,4727.0,4744.0,4798.0,4548.2,4458.0,4635.0
3119,26,30,4.257731958762887,4,2018-12-01,4653,12,2018,4635.0,4603.0,4525.0,4520.0,4727.0,4744.0,4798.0,4809.0,4587.2,4520.0,4653.0
3120,6,52,3.830188679245283,4,2018-12-01,4727,12,2018,4653.0,4635.0,4603.0,4525.0,4744.0,4798.0,4809.0,4842.0,4628.6,4525.0,4727.0
3121,17,35,3.6585365853658534,4,2018-12-01,4744,12,2018,4727.0,4653.0,4635.0,4603.0,4798.0,4809.0,4842.0,4856.0,4672.4,4603.0,4744.0
3122,15,2,4.563025210084033,4,2018-12-01,4798,12,2018,4744.0,4727.0,4653.0,4635.0,4809.0,4842.0,4856.0,4942.0,4711.4,4635.0,4798.0
3123,13,38,5.010752688172043,4,2018-12-01,4809,12,2018,4798.0,4744.0,4727.0,4653.0,4842.0,4856.0,4942.0,4981.0,4746.2,4653.0,4809.0
3124,14,8,3.7155172413793123,3,2018-12-01,4842,12,2018,4809.0,4798.0,4744.0,4727.0,4856.0,4942.0,4981.0,4989.0,4784.0,4727.0,4842.0
3125,26,61,4.152542372881356,4,2018-12-01,4856,12,2018,4842.0,4809.0,4798.0,4744.0,4942.0,4981.0,4989.0,5026.0,4809.8,4744.0,4856.0
3126,5,56,4.203389830508475,4,2018-12-01,4942,12,2018,4856.0,4842.0,4809.0,4798.0,4981.0,4989.0,5026.0,5031.0,4849.4,4798.0,4942.0
3127,10,59,3.8090909090909086,4,2018-12-01,4981,12,2018,4942.0,4856.0,4842.0,4809.0,4989.0,5026.0,5031.0,5099.0,4886.0,4809.0,4981.0
3128,15,30,4.544378698224851,3,2018-12-01,4989,12,2018,4981.0,4942.0,4856.0,4842.0,5026.0,5031.0,5099.0,5144.0,4922.0,4842.0,4989.0
3129,19,62,3.697368421052632,4,2018-12-01,5026,12,2018,4989.0,4981.0,4942.0,4856.0,5031.0,5099.0,5144.0,5209.0,4958.8,4856.0,5026.0
3130,12,51,3.781609195402299,3,2018-12-01,5031,12,2018,5026.0,4989.0,4981.0,4942.0,5099.0,5144.0,5209.0,5234.0,4993.8,4942.0,5031.0
3131,26,71,3.5737704918032787,4,2018-12-01,5099,12,2018,5031.0,5026.0,4989.0,4981.0,5144.0,5209.0,5234.0,5349.0,5025.2,4981.0,5099.0
3132,2,77,3.8,4,2018-12-01,5144,12,2018,5099.0,5031.0,5026.0,4989.0,5209.0,5234.0,5349.0,5373.0,5057.8,4989.0,5144.0
3133,28,58,3.878787878787879,3,2018-12-01,5209,12,2018,5144.0,5099.0,5031.0,5026.0,5234.0,5349.0,5373.0,5449.0,5101.8,5026.0,5209.0
3134,20,13,3.4482758620689653,3,2018-12-01,5234,12,2018,5209.0,5144.0,5099.0,5031.0,5349.0,5373.0,5449.0,5473.0,5143.4,5031.0,5234.0
3135,0,36,3.9205298013245033,3,2018-12-01,5349,12,2018,5234.0,5209.0,5144.0,5099.0,5373.0,5449.0,5473.0,5693.0,5207.0,5099.0,5349.0
3136,0,10,3.462068965517241,3,2018-12-01,5373,12,2018,5349.0,5234.0,5209.0,5144.0,5449.0,5473.0,5693.0,5753.0,5261.8,5144.0,5373.0
3137,6,82,3.5726872246696035,4,2018-12-01,5449,12,2018,5373.0,5349.0,5234.0,5209.0,5473.0,5693.0,5753.0,5876.0,5322.8,5209.0,5449.0
3138,7,58,2.4909090909090907,4,2018-12-01,5473,12,2018,5449.0,5373.0,5349.0,5234.0,5693.0,5753.0,5876.0,5919.0,5375.6,5234.0,5473.0
3139,12,30,4.25531914893617,4,2018-12-01,5693,12,2018,5473.0,5449.0,5373.0,5349.0,5753.0,5876.0,5919.0,6039.0,5467.4,5349.0,5693.0
3140,3,33,3.5245901639344264,3,2018-12-01,5753,12,2018,5693.0,5473.0,5449.0,5373.0,5876.0,5919.0,6039.0,25791.0,5548.2,5373.0,5753.0
3141,29,62,3.727272727272727,4,2018-12-01,5876,12,2018,5753.0,5693.0,5473.0,5449.0,5919.0,6039.0,25791.0,30288.0,5648.8,5449.0,5876.0
3142,12,8,3.8645833333333335,3,2018-12-01,5919,12,2018,5876.0,5753.0,5693.0,5473.0,6039.0,25791.0,30288.0,41.0,5742.8,5473.0,5919.0
3143,21,4,5.527027027027027,3,2018-12-01,6039,12,2018,5919.0,5876.0,5753.0,5693.0,25791.0,30288.0,41.0,49.0,5856.0,5693.0,6039.0
3144,23,41,5.102564102564102,0,2018-12-01,25791,12,2018,6039.0,5919.0,5876.0,5753.0,30288.0,41.0,49.0,50.0,9875.6,5753.0,25791.0
3145,23,55,3.652173913043478,0,2018-12-01,30288,12,2018,25791.0,6039.0,5919.0,5876.0,41.0,49.0,50.0,51.0,14782.6,5876.0,30288.0
3146,18,24,3.0,6,2019-01-01,41,1,2019,30288.0,25791.0,6039.0,5919.0,49.0,50.0,51.0,51.0,13615.6,41.0,30288.0
3147,25,15,3.977011494252874,6,2019-01-01,49,1,2019,41.0,30288.0,25791.0,6039.0,50.0,51.0,51.0,52.0,12441.6,41.0,30288.0
